time/time_elapsed,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/fps,time/total_timesteps,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/loss,train/explained_variance,train/n_updates,train/learning_rate,train/clip_fraction,train/approx_kl,train/value_loss
10,0.1338,1,9.81,188,29868032,0.2,-1.9102087616920471,-0.03230742495507002,0.13094130158424377,0.05089831352233887,145830,0.0003,0.16162109375,0.017687175,0.6092687502503396
10,-0.08,1,7.5,187,29870080,0.2,-1.9112046271562577,-0.022956447256729007,0.4708634316921234,-0.04530763626098633,145840,0.0003,0.118408203125,0.014747515,1.1411383882164956
10,-0.40299999999999997,1,9.9,187,29872128,0.2,-1.661323118209839,-0.026035692752338947,0.47061043977737427,0.1002381443977356,145850,0.0003,0.1087890625,0.012771769,1.309325435757637
11,0.21520000000000003,1,14.49,185,29874176,0.2,-2.255431056022644,-0.02303597566206008,0.5697116255760193,-0.10330867767333984,145860,0.0003,0.09873046875,0.025928259,1.5153842240571975
11,0.026599999999999985,1,10.17,186,29876224,0.2,-2.456262302398682,-0.03625482538482174,0.06202630698680878,-0.07713985443115234,145870,0.0003,0.1537109375,0.020042194,0.5142117373645305
11,0.166,1,8.45,185,29878272,0.2,-2.1615491449832915,-0.025761560280807318,0.421245276927948,-0.02132570743560791,145880,0.0003,0.1490234375,0.01866445,1.1305739790201188
11,0.3522,1,7.89,178,29880320,0.2,-1.5591026812791824,-0.026529324310831725,0.41606512665748596,-0.021484732627868652,145890,0.0003,0.13798828125,0.017699046,0.970197856426239
11,-1.3414000000000001,1,6.07,182,29882368,0.2,-1.5736225098371506,-0.025411102233920246,0.3358919024467468,0.0809897780418396,145900,0.0003,0.1236328125,0.014075413,0.9824454411864281
11,-1.3642,1,6.21,181,29884416,0.2,-0.8630572393536567,-0.005501915095373988,0.45772260427474976,0.120455801486969,145910,0.0003,0.02890625,0.006239135,1.8975608244538307
11,-1.3614000000000002,1,5.57,182,29886464,0.2,-0.877231027185917,-0.016828468057792634,0.09427753835916519,0.8932754397392273,145920,0.0003,0.099169921875,0.027895592,0.3631504774093628
11,-1.2508000000000001,1,5.54,174,29888512,0.2,-0.9542480498552323,-0.019167702784761785,0.14267906546592712,0.9066371917724609,145930,0.0003,0.11787109375,0.017058797,0.3827401392161846
12,-1.2838000000000003,1,6.44,163,29890560,0.2,-1.0063705503940583,-0.021863470028620213,0.11436483263969421,0.884995698928833,145940,0.0003,0.190234375,0.01803901,0.45409517288208007
11,-1.472,1,6.35,175,29892608,0.2,-1.2500804722309113,-0.022289868723601104,0.4099491834640503,0.7520131468772888,145950,0.0003,0.1388671875,0.012718616,0.9103531271219254
12,-1.1538,1,6.19,166,29894656,0.2,-1.2708384990692139,-0.022550146048888563,0.3073995113372803,0.7702138423919678,145960,0.0003,0.134912109375,0.019025994,0.8558708965778351
12,-1.3148000000000004,1,6.49,164,29896704,0.2,-1.3418096333742142,-0.01883995101088658,0.5715236663818359,0.6120345592498779,145970,0.0003,0.110205078125,0.0125135165,1.3198161482810975
11,-1.1278000000000001,1,6.89,178,29898752,0.2,-1.3966226369142531,-0.020862945984117687,0.6476837396621704,0.6090273857116699,145980,0.0003,0.12822265625,0.0128989,1.3472972512245178
12,-1.2334,1,7.42,169,29900800,0.2,-1.4117538660764695,-0.020294590084813536,0.48915088176727295,0.6194756627082825,145990,0.0003,0.121337890625,0.013112209,1.2851515233516693
11,-1.1348,1,7.99,185,29902848,0.2,-1.67976533472538,-0.017645577515941112,0.750428318977356,0.45126867294311523,146000,0.0003,0.097998046875,0.008881271,1.6182215631008148
11,-0.8832000000000001,1,8.16,171,29904896,0.2,-1.66769782602787,-0.023940687614958732,0.6972667574882507,0.3792058825492859,146010,0.0003,0.119091796875,0.016495759,1.702419775724411
11,-0.9441999999999999,1,9.21,182,29906944,0.2,-1.6926395684480666,-0.023059123335406183,0.779180109500885,0.34381967782974243,146020,0.0003,0.116943359375,0.013325479,1.7710804671049118
10,-0.6566000000000001,1,10.08,186,29908992,0.2,-1.873224064707756,-0.022945643798448146,0.7663733959197998,0.30977535247802734,146030,0.0003,0.140185546875,0.0181559,1.620542961359024
10,-1.051,1,9.3,189,29911040,0.2,-1.9750888288021087,-0.02891068431781605,0.63371342420578,0.26929962635040283,146040,0.0003,0.161669921875,0.018827071,1.4904859632253646
10,-1.0743999999999998,1,10.47,190,29913088,0.2,-1.9262690842151642,-0.026352905854582786,0.7936674356460571,0.24332046508789062,146050,0.0003,0.183349609375,0.035086866,1.6610603153705596
10,-0.8790000000000002,1,9.95,189,29915136,0.2,-2.109498620033264,-0.02836410691961646,0.5347330570220947,0.16311335563659668,146060,0.0003,0.13310546875,0.01314799,1.4663988798856735
10,-1.2078000000000002,1,9.89,188,29917184,0.2,-2.0787811398506166,-0.02762512053595856,0.5917456150054932,0.2302306890487671,146070,0.0003,0.1353515625,0.012355538,1.5088010281324387
10,-0.8510000000000001,1,9.8,187,29919232,0.2,-2.1349492013454436,-0.0291603282908909,0.5627467632293701,0.31315505504608154,146080,0.0003,0.1775390625,0.015375463,1.3967819511890411
10,-0.877,1,9.1,190,29921280,0.2,-1.9833858817815782,-0.03131756340153515,0.5404057502746582,0.3318263292312622,146090,0.0003,0.148095703125,0.015913172,1.330830278992653
6,0.6300000000000001,1,10.75,331,29923328,0.2,-2.010743060708046,-0.03135853987187147,0.5050641298294067,0.396309494972229,146100,0.0003,0.14228515625,0.014385973,1.3537624180316925
6,0.7684000000000002,1,10.58,333,29925376,0.2,-2.2876072943210604,-0.038226118637248875,-0.024763032793998718,-0.6534478664398193,146110,0.0003,0.208056640625,0.030822577,0.24782181531190872
6,0.5832,1,9.59,331,29927424,0.2,-2.2051123082637787,-0.044746705377474424,-0.0647658258676529,0.06669408082962036,146120,0.0003,0.240771484375,0.031458616,0.1266381049528718
6,0.6862,1,10.69,331,29929472,0.2,-2.2484362840652468,-0.03861036016605794,0.01576109230518341,-0.018268227577209473,146130,0.0003,0.199365234375,0.026084334,0.311295311152935
10,-0.05860000000000004,1,8.43,189,29931520,0.2,-2.305603712797165,-0.050697248266078535,-0.04123096168041229,0.10825121402740479,146140,0.0003,0.235693359375,0.027712766,0.18173953257501124
10,0.2576,1,9.62,191,29933568,0.2,-1.8881133794784546,-0.02530458280816674,0.47499972581863403,0.015823006629943848,146150,0.0003,0.142626953125,0.018799987,1.26262369453907
10,0.18779999999999997,1,8.36,187,29935616,0.2,-1.8162562876939774,-0.024338946561329067,0.3054085373878479,0.02064347267150879,146160,0.0003,0.155322265625,0.021999957,0.8536277115345001
10,0.19559999999999994,1,8.47,187,29937664,0.2,-1.8284101277589797,-0.03025359846651554,0.5365409851074219,0.13953161239624023,146170,0.0003,0.138427734375,0.015307007,1.2456081241369248
10,0.4835999999999999,1,9.57,190,29939712,0.2,-1.7786440432071686,-0.03591832525562495,0.3628236651420593,0.20453667640686035,146180,0.0003,0.1775390625,0.017797388,0.9864285588264465
10,0.5428000000000001,1,9.11,187,29941760,0.2,-1.8165105789899827,-0.02969008982181549,0.2722052037715912,0.0023883581161499023,146190,0.0003,0.131103515625,0.015998526,0.8046580880880356
10,-1.1796,1,9.23,189,29943808,0.2,-1.820994046330452,-0.029256455373251812,0.13894513249397278,-0.014293551445007324,146200,0.0003,0.168017578125,0.01973454,0.5766193583607674
10,0.5932000000000001,1,8.59,186,29945856,0.2,-1.823649725317955,-0.01845380332088098,0.85384202003479,0.14258593320846558,146210,0.0003,0.07548828125,0.0102354055,2.1644080877304077
11,-0.11339999999999993,1,5.42,185,29947904,0.2,-1.6541939198970794,-0.021253989078104496,0.3075940012931824,0.03157144784927368,146220,0.0003,0.100048828125,0.015426094,0.7948989287018776
10,0.15259999999999996,1,7.87,186,29949952,0.2,-1.3097869515419007,-0.026837468147277832,0.6092426776885986,0.22820067405700684,146230,0.0003,0.139208984375,0.017505039,1.4967761307954788
10,0.2537999999999999,1,7.56,187,29952000,0.2,-1.649495580792427,-0.0276183586101979,0.4306536316871643,-0.03241121768951416,146240,0.0003,0.148779296875,0.0174458,1.107224090397358
10,0.51,1,8.75,187,29954048,0.2,-1.6131122708320618,-0.030756904266308994,0.394098162651062,0.13687479496002197,146250,0.0003,0.155322265625,0.01804786,0.9509817793965339
10,0.65,1,8.25,188,29956096,0.2,-1.6694334208965302,-0.030803728231694548,0.1490183174610138,-0.041526198387145996,146260,0.0003,0.155712890625,0.018236157,0.5506874725222588
10,0.33160000000000006,1,8.42,187,29958144,0.2,-1.6776212096214294,-0.027042530383914708,0.11862729489803314,0.1123969554901123,146270,0.0003,0.164208984375,0.018457096,0.5199060469865799
10,0.229,1,8.55,188,29960192,0.2,-1.667787766456604,-0.02523557678796351,0.3104480803012848,0.15400755405426025,146280,0.0003,0.1251953125,0.021748206,0.839291375875473
10,0.5716000000000001,1,8.67,187,29962240,0.2,-1.764388033747673,-0.02911571738659404,0.23770081996917725,0.1808089017868042,146290,0.0003,0.154638671875,0.016555253,0.6900976493954658
10,-1.0060000000000002,1,9.05,189,29964288,0.2,-1.622509816288948,-0.027796696708537637,0.16499873995780945,0.06773930788040161,146300,0.0003,0.15537109375,0.023029372,0.4989406391978264
10,0.3536000000000001,1,9.32,190,29966336,0.2,-1.856398469209671,-0.016805270733311773,0.724493145942688,0.1088438630104065,146310,0.0003,0.075390625,0.009746484,1.9941908180713654
10,0.6348,1,9.51,187,29968384,0.2,-1.8007037460803985,-0.024887097300961614,0.2909255027770996,-0.05759429931640625,146320,0.0003,0.119384765625,0.018050846,0.831070852279663
10,0.6670000000000001,1,8.4,189,29970432,0.2,-1.6983290702104568,-0.027440372225828468,0.17131127417087555,-0.015247106552124023,146330,0.0003,0.108984375,0.017437607,0.5548086032271385
11,0.2946000000000001,1,7.77,186,29972480,0.2,-1.6728573054075242,-0.030064194172155112,0.12496687471866608,0.1886458396911621,146340,0.0003,0.15673828125,0.018633772,0.5024477243423462
10,0.243,1,9.35,188,29974528,0.2,-1.4466348946094514,-0.034228269604500386,0.2205284833908081,0.2495073676109314,146350,0.0003,0.1349609375,0.02139761,0.7069977045059204
10,0.5408000000000001,1,8.21,187,29976576,0.2,-1.7214881479740143,-0.03253364100819454,0.16393467783927917,0.12509727478027344,146360,0.0003,0.148779296875,0.018984918,0.596814002841711
10,0.6188000000000002,1,7.31,189,29978624,0.2,-1.6955134689807891,-0.03121542064473033,0.14233900606632233,0.13090753555297852,146370,0.0003,0.16083984375,0.018252224,0.5473490886390209
10,0.5054000000000002,1,8.23,187,29980672,0.2,-1.5008893102407455,-0.03141913656145334,0.16939930617809296,0.20786535739898682,146380,0.0003,0.158984375,0.021507895,0.5709889531135559
10,0.6672,1,6.89,187,29982720,0.2,-1.5369196027517318,-0.02903299215249717,0.29038000106811523,0.05652010440826416,146390,0.0003,0.151708984375,0.019864155,0.7434341996908188
10,0.18680000000000002,1,7.91,186,29984768,0.2,-1.3741869270801543,-0.030767353356350214,0.20721197128295898,0.19031763076782227,146400,0.0003,0.170166015625,0.02648342,0.702012249827385
10,0.64,1,6.75,187,29986816,0.2,-1.462399235367775,-0.02646906868321821,0.3350661098957062,0.11071842908859253,146410,0.0003,0.13310546875,0.016323201,0.9829763546586037
10,0.7408,1,7.21,186,29988864,0.2,-1.432897138595581,-0.030739330872893333,0.13214880228042603,0.29827868938446045,146420,0.0003,0.1314453125,0.02083436,0.4670709878206253
10,0.6938,1,7.06,186,29990912,0.2,-1.392110601067543,-0.026558649144135416,0.16937273740768433,0.2147250771522522,146430,0.0003,0.120458984375,0.013152536,0.44707117080688474
10,0.4704,1,8.98,188,29992960,0.2,-1.352077904343605,-0.025345768500119447,0.18309757113456726,0.07631480693817139,146440,0.0003,0.16162109375,0.02972792,0.5168846696615219
10,0.4216,1,8.17,187,29995008,0.2,-1.8099274158477783,-0.0331938149407506,0.256469190120697,0.027435660362243652,146450,0.0003,0.16103515625,0.022353038,0.7118558645248413
10,-0.2444,1,10.47,188,29997056,0.2,-1.6928050547838212,-0.02881196197704412,0.2821790874004364,0.06351244449615479,146460,0.0003,0.140576171875,0.017873375,0.7799979135394096
10,-0.17499999999999996,1,11.5,190,29999104,0.2,-2.2104680240154266,-0.03158275249879807,0.21340212225914001,0.14650797843933105,146470,0.0003,0.13212890625,0.016882975,0.938935574889183
10,0.6186,1,8.32,187,30001152,0.2,-2.3116050958633423,-0.0426908448105678,0.2053246945142746,0.430392861366272,146480,0.0003,0.2046875,0.021799576,0.7030576452612877
10,0.605,1,8.0,189,30003200,0.2,-1.6682653725147247,-0.016943032934796064,0.14830926060676575,0.07839459180831909,146490,0.0003,0.066455078125,0.0092206625,0.5236651696264744
10,0.6238,1,8.31,188,30005248,0.2,-1.6723524242639543,-0.027688828681129964,0.28995585441589355,0.08317756652832031,146500,0.0003,0.13779296875,0.01872453,0.5895968668162823
10,0.5708000000000001,1,8.46,187,30007296,0.2,-1.663945958018303,-0.03160103145055473,0.09672340005636215,0.22754991054534912,146510,0.0003,0.1365234375,0.016734362,0.4039239674806595
11,-0.04020000000000004,1,5.76,185,30009344,0.2,-1.6467027544975281,-0.034123190538957716,0.11189287155866623,0.12541455030441284,146520,0.0003,0.174658203125,0.022668488,0.4083371818065643
11,0.5986000000000001,1,7.57,185,30011392,0.2,-1.2474743723869324,-0.02849676985060796,0.5644602179527283,0.2487887144088745,146530,0.0003,0.16953125,0.017951112,1.4669562518596648
11,0.47600000000000003,1,6.7,186,30013440,0.2,-1.5230443567037582,-0.0278387043857947,0.06282183527946472,0.07154607772827148,146540,0.0003,0.13916015625,0.016683377,0.3770036309957504
10,-0.18159999999999993,1,11.33,188,30015488,0.2,-1.1779175877571106,-0.027115084591787308,0.3799744248390198,0.18556249141693115,146550,0.0003,0.13349609375,0.019986752,0.802752061188221
10,0.1268,1,13.16,187,30017536,0.2,-2.1187392711639403,-0.03122031092643738,0.3194655179977417,0.09396803379058838,146560,0.0003,0.124462890625,0.014543779,0.9984668388962745
10,0.47180000000000005,1,7.16,187,30019584,0.2,-2.2120436787605287,-0.04704360661562532,0.09375855326652527,0.39725416898727417,146570,0.0003,0.2154296875,0.02522832,0.4541900187730789
11,0.6894,1,6.03,185,30021632,0.2,-1.2646608412265778,-0.021496964630205184,0.41210976243019104,-0.04693162441253662,146580,0.0003,0.110009765625,0.0172157,0.9168982341885566
10,0.6844,1,6.78,186,30023680,0.2,-1.062594074010849,-0.026250757090747357,0.40968358516693115,0.1409841775894165,146590,0.0003,0.145068359375,0.021019777,0.938639159500599
10,0.6630000000000001,1,6.1,186,30025728,0.2,-1.2877032101154327,-0.02389377567451447,0.18272748589515686,0.07703810930252075,146600,0.0003,0.13154296875,0.016493136,0.5247615881264209
11,0.5046,1,7.52,185,30027776,0.2,-1.090794388949871,-0.02526429994031787,0.4619063138961792,0.1657809019088745,146610,0.0003,0.152685546875,0.015541359,1.029675768315792
10,-0.01480000000000003,1,12.24,188,30029824,0.2,-1.5532038539648056,-0.03368664018344134,0.08635413646697998,0.1138542890548706,146620,0.0003,0.151806640625,0.025446046,0.3919009454548359
10,0.5580000000000002,1,6.85,186,30031872,0.2,-2.227171939611435,-0.03962429129751399,0.14238135516643524,0.16681843996047974,146630,0.0003,0.173486328125,0.02106519,0.6467094138264656
10,0.6506000000000002,1,7.22,186,30033920,0.2,-1.2237454265356065,-0.02629758633556776,0.4065992832183838,0.1255873441696167,146640,0.0003,0.1265625,0.013754338,0.8945304334163666
10,0.3824000000000001,1,6.38,189,30035968,0.2,-1.3337734431028365,-0.021716725756414236,0.1623603105545044,0.0013542771339416504,146650,0.0003,0.1447265625,0.015231626,0.44705171808600425
10,0.5058000000000001,1,6.71,187,30038016,0.2,-1.1291253298521042,-0.02541877645999193,0.39575469493865967,0.1556706428527832,146660,0.0003,0.109228515625,0.013817463,0.8193956077098846
11,0.6519999999999999,1,6.4,185,30040064,0.2,-1.0993304058909417,-0.024348662002012134,0.1919773668050766,0.15422385931015015,146670,0.0003,0.12900390625,0.012841986,0.727331493794918
10,0.6562,1,7.44,187,30042112,0.2,-1.1494073927402497,-0.024942063144408166,0.42018985748291016,0.20135420560836792,146680,0.0003,0.158642578125,0.015167914,0.9610656946897507
10,0.7402000000000001,1,7.49,187,30044160,0.2,-1.437078621983528,-0.024521922110579908,0.059392690658569336,0.14941346645355225,146690,0.0003,0.111474609375,0.015867345,0.32344985716044905
10,0.5464000000000001,1,6.68,187,30046208,0.2,-1.4983622819185256,-0.02424126958940178,0.1254112422466278,0.12866878509521484,146700,0.0003,0.1193359375,0.026759021,0.3468619350343943
10,0.5138000000000001,1,6.31,186,30048256,0.2,-1.152839407324791,-0.02579381943214685,0.2323383241891861,0.22017395496368408,146710,0.0003,0.109912109375,0.023201365,0.6396930068731308
10,0.5982000000000001,1,6.84,186,30050304,0.2,-1.0613302633166313,-0.023339792829938234,0.2565629482269287,0.22153568267822266,146720,0.0003,0.11767578125,0.013517853,0.7419002830982209
10,0.043400000000000015,1,12.83,190,30052352,0.2,-1.276128351688385,-0.0294023965485394,0.1971745789051056,0.3376121520996094,146730,0.0003,0.1291015625,0.017550396,0.48260983526706697
10,-0.09219999999999999,1,12.61,189,30054400,0.2,-2.373160058259964,-0.04225531532429159,0.21518154442310333,0.11168080568313599,146740,0.0003,0.179296875,0.022247562,0.6889012083411217
11,0.3696,1,6.02,185,30056448,0.2,-2.357774204015732,-0.040019096340984106,0.2184607982635498,0.2620774507522583,146750,0.0003,0.179248046875,0.02042107,0.6943086877465248
10,0.6764000000000001,1,7.68,186,30058496,0.2,-1.0490498408675193,-0.019229187944438307,0.3468362092971802,0.055676817893981934,146760,0.0003,0.10078125,0.012639139,0.866146968305111
10,0.6672,1,6.64,186,30060544,0.2,-1.4977132111787796,-0.02641341050621122,0.09339714050292969,0.06491905450820923,146770,0.0003,0.13662109375,0.056125924,0.3184864208102226
10,0.3308,1,7.46,189,30062592,0.2,-1.1385269552469253,-0.02311290567740798,0.21150252223014832,0.16134005784988403,146780,0.0003,0.140966796875,0.01584584,0.4602851502597332
10,0.5196000000000001,1,7.77,190,30064640,0.2,-1.561763086915016,-0.02947349123423919,0.48564207553863525,0.034872472286224365,146790,0.0003,0.141357421875,0.025813993,1.2372476994991302
10,-0.1548,1,12.74,187,30066688,0.2,-1.6496309995651246,-0.023687780578620733,0.3336833119392395,0.018834471702575684,146800,0.0003,0.11982421875,0.012418168,0.7064651511609554
10,-1.3614000000000002,1,8.82,192,30068736,0.2,-2.214278918504715,-0.029431207722518594,0.2866184115409851,0.14470088481903076,146810,0.0003,0.1412109375,0.05715601,0.9226504936814308
10,0.31379999999999997,1,14.56,190,30070784,0.2,-1.7487737357616424,-0.015597022185102106,0.7252851724624634,-0.0308380126953125,146820,0.0003,0.081201171875,0.011228285,2.068230372667313
10,0.6468,1,8.91,188,30072832,0.2,-2.515687417984009,-0.033017822378315034,0.11680212616920471,0.07775479555130005,146830,0.0003,0.13291015625,0.018594783,0.5462684042751789
10,0.06419999999999998,1,12.79,189,30074880,0.2,-1.694567036628723,-0.020645636250264943,0.08212896436452866,-0.15596115589141846,146840,0.0003,0.115087890625,0.019405162,0.39158503264188765
10,-1.3312,1,9.06,188,30076928,0.2,-2.2331108927726744,-0.03546068324940279,0.2011406272649765,0.19047170877456665,146850,0.0003,0.16220703125,0.027195776,0.7350285917520523
10,0.5552,1,7.99,187,30078976,0.2,-1.7984915941953659,-0.01592394425533712,0.712505578994751,0.06189090013504028,146860,0.0003,0.07236328125,0.011015167,1.967367446422577
10,0.18220000000000006,1,13.14,190,30081024,0.2,-1.5107189059257506,-0.01811478411545977,0.29741954803466797,-0.009646177291870117,146870,0.0003,0.06806640625,0.011772845,1.1266135454177857
10,0.3642,1,13.04,188,30083072,0.2,-2.215687221288681,-0.027287579118274154,0.20735274255275726,0.1980549693107605,146880,0.0003,0.1400390625,0.018848397,0.6923565089702606
11,0.6367999999999999,1,5.66,186,30085120,0.2,-2.4314355552196503,-0.0365009160595946,0.11850301176309586,-0.07783782482147217,146890,0.0003,0.183544921875,0.02075468,0.5447532139718533
10,-1.037,1,7.85,186,30087168,0.2,-1.1912344127893448,-0.021201024844776838,0.4067703187465668,0.09839701652526855,146900,0.0003,0.113916015625,0.015294173,0.8247051700949669
10,-1.1542000000000001,1,9.71,189,30089216,0.2,-1.584537211060524,-0.020372013631276786,0.8897833824157715,0.21417570114135742,146910,0.0003,0.09794921875,0.011231959,2.302181729674339
10,-1.1770000000000003,1,9.6,189,30091264,0.2,-1.7614544004201889,-0.025997670518700035,0.7431900501251221,0.24279171228408813,146920,0.0003,0.14736328125,0.020151136,1.7577262938022613
10,-1.096,1,9.55,188,30093312,0.2,-1.9640158414840698,-0.026060508796945214,0.6648667454719543,0.3101179599761963,146930,0.0003,0.155908203125,0.01704942,1.6471139550209046
10,-1.1358,1,10.04,189,30095360,0.2,-1.937649890780449,-0.023578058159910143,0.6424644589424133,0.3146215081214905,146940,0.0003,0.14765625,0.017913662,1.5258665531873703
10,-0.9488,1,10.69,189,30097408,0.2,-1.9990206897258758,-0.023905978305265307,0.4702121615409851,0.46665191650390625,146950,0.0003,0.15,0.015085227,1.1941088557243347
10,-0.78,1,12.25,190,30099456,0.2,-2.0626083701848983,-0.024720724439248443,0.32141488790512085,0.5875512957572937,146960,0.0003,0.149267578125,0.01584346,0.8477031171321869
10,-0.8586000000000001,1,11.68,192,30101504,0.2,-2.213572609424591,-0.031374872126616535,0.29274845123291016,0.5923522710800171,146970,0.0003,0.1935546875,0.017323347,0.7834092244505882
10,-1.0141999999999998,1,10.71,190,30103552,0.2,-2.258722406625748,-0.027085658139549197,0.38363420963287354,0.5162777900695801,146980,0.0003,0.17138671875,0.022948256,0.9184154331684112
10,-0.9876,1,12.63,189,30105600,0.2,-2.2955653786659242,-0.029852596938144415,0.32158565521240234,0.526810884475708,146990,0.0003,0.16416015625,0.020973178,0.863309234380722
10,-0.7398,1,13.49,190,30107648,0.2,-2.390935146808624,-0.029660815047100185,0.23437553644180298,0.5990239381790161,147000,0.0003,0.158544921875,0.022498751,0.6925314143300056
11,-0.8336000000000001,1,13.93,176,30109696,0.2,-2.425471746921539,-0.029589109553489833,0.2547987997531891,0.5268032550811768,147010,0.0003,0.15107421875,0.016939797,0.7334498599171638
10,-0.5178,1,13.89,190,30111744,0.2,-2.410136544704437,-0.03621892912779003,0.2264145165681839,0.5342792272567749,147020,0.0003,0.189111328125,0.019655932,0.6715227827429772
10,-0.7192000000000001,1,14.96,190,30113792,0.2,-2.420617139339447,-0.032156444701831786,0.2865586578845978,0.4117085933685303,147030,0.0003,0.15625,0.016503718,0.7942448511719704
10,-0.8175999999999999,1,14.38,191,30115840,0.2,-2.4811780571937563,-0.0371114106150344,0.23129171133041382,0.4087443947792053,147040,0.0003,0.20595703125,0.019577565,0.7505083709955216
10,-0.7787999999999999,1,14.44,189,30117888,0.2,-2.525597429275513,-0.03788645842578262,0.2176010012626648,0.40821129083633423,147050,0.0003,0.169873046875,0.02097455,0.7317264556884766
10,-0.7495999999999998,1,15.23,190,30119936,0.2,-2.5185783445835113,-0.03639628456439823,0.20064347982406616,0.4772089719772339,147060,0.0003,0.18115234375,0.021227656,0.6926787063479424
10,-0.7361999999999999,1,15.56,193,30121984,0.2,-2.4756440997123716,-0.03897564192302525,0.2494870275259018,0.3896527886390686,147070,0.0003,0.193359375,0.020107243,0.7487558603286744
10,-0.47580000000000006,1,15.54,190,30124032,0.2,-2.4929278969764708,-0.03405999224632979,0.3146265149116516,0.31615424156188965,147080,0.0003,0.169921875,0.018637381,0.8255670875310898
10,-0.5147999999999999,1,15.49,190,30126080,0.2,-2.485679638385773,-0.03321600120980293,0.24150584638118744,0.3195571303367615,147090,0.0003,0.1599609375,0.016534962,0.7573348715901375
6,0.695,1,11.5,327,30128128,0.2,-2.523350477218628,-0.03830507057718933,0.17841467261314392,0.3036395311355591,147100,0.0003,0.18759765625,0.020537302,0.6496802970767022
6,0.5566,1,11.92,329,30130176,0.2,-2.126490420103073,-0.027835923677776007,-0.03208313137292862,-1.6577975749969482,147110,0.0003,0.125390625,0.019052051,0.2658732943236828
6,0.6859999999999999,1,11.7,330,30132224,0.2,-2.1687402367591857,-0.03951888409210369,0.03662256896495819,0.057114243507385254,147120,0.0003,0.172412109375,0.024964217,0.2937106315046549
6,0.6652000000000001,1,11.24,332,30134272,0.2,-2.161125290393829,-0.034944096149411054,-0.029890060424804688,0.13580060005187988,147130,0.0003,0.222509765625,0.03467039,0.14550410117954016
10,-0.4696000000000001,1,13.98,188,30136320,0.2,-2.0960484981536864,-0.03783349920995534,-0.015237264335155487,-0.00791478157043457,147140,0.0003,0.183056640625,0.023643408,0.17321597561240196
10,0.3606000000000001,1,8.72,191,30138368,0.2,-2.350381201505661,-0.022355532192159445,0.3299527168273926,0.09971821308135986,147150,0.0003,0.082421875,0.0119432965,0.9237066492438316
10,-0.12559999999999996,1,13.28,189,30140416,0.2,-1.6719721168279649,-0.02415847110096365,0.22138525545597076,-0.20564675331115723,147160,0.0003,0.1169921875,0.017564267,0.7380167439579963
10,0.5391999999999999,1,9.04,188,30142464,0.2,-2.283739310503006,-0.024934333621058614,0.2112748771905899,0.191142737865448,147170,0.0003,0.118798828125,0.015774457,0.6967731699347496
10,0.20639999999999997,1,11.43,187,30144512,0.2,-1.7378665268421174,-0.024442407838068902,0.202946737408638,0.04996156692504883,147180,0.0003,0.095947265625,0.014881376,0.6981711640954018
11,0.09999999999999996,1,6.5,184,30146560,0.2,-1.895430013537407,-0.027615850418806077,0.17249834537506104,0.013372242450714111,147190,0.0003,0.12255859375,0.014249301,0.639124371111393
10,0.39040000000000014,1,8.48,188,30148608,0.2,-1.0956174194812776,-0.022901694872416556,0.49049699306488037,0.1870015263557434,147200,0.0003,0.11513671875,0.01828801,1.1746997624635696
10,0.4238000000000001,1,8.81,187,30150656,0.2,-1.5934919238090515,-0.030499110510572792,0.19934701919555664,0.10730677843093872,147210,0.0003,0.1509765625,0.019403672,0.5982021607458592
10,-0.033999999999999996,1,14.2,188,30152704,0.2,-1.6788629442453384,-0.033618912054225805,0.22943998873233795,0.06284791231155396,147220,0.0003,0.145556640625,0.02083959,0.7038243606686592
10,-0.04799999999999998,1,13.9,189,30154752,0.2,-2.3283060789108276,-0.03115263895597309,0.1694817841053009,0.04570293426513672,147230,0.0003,0.158935546875,0.01737041,0.6639554187655449
10,0.40560000000000007,1,10.72,189,30156800,0.2,-2.2410497665405273,-0.031829315365757796,0.20942148566246033,0.11056125164031982,147240,0.0003,0.17431640625,0.018939704,0.6757822543382644
10,0.3222,1,9.14,188,30158848,0.2,-1.8613782048225402,-0.02780673762317747,0.18602323532104492,0.1741543412208557,147250,0.0003,0.142724609375,0.014766206,0.5994153536856175
10,0.4842,1,8.54,188,30160896,0.2,-1.7574376702308654,-0.027333015133626758,0.31695786118507385,0.08698409795761108,147260,0.0003,0.123876953125,0.016864117,0.7592454433441163
10,-0.21359999999999998,1,13.43,190,30162944,0.2,-1.6022389590740205,-0.028885556175373493,0.31316959857940674,0.04599940776824951,147270,0.0003,0.14765625,0.01922062,0.7562580481171608
10,0.5206,1,8.22,187,30164992,0.2,-2.1658264458179475,-0.024057990731671454,0.27311423420906067,0.005658984184265137,147280,0.0003,0.09677734375,0.011630577,0.8102136462926864
10,0.4286,1,7.32,186,30167040,0.2,-1.6662569612264633,-0.02517927795415744,0.17827124893665314,0.019730091094970703,147290,0.0003,0.10390625,0.015755115,0.6008265033364296
10,0.38400000000000006,1,10.3,187,30169088,0.2,-1.4730772733688355,-0.029506657109595835,0.1640285700559616,0.08655399084091187,147300,0.0003,0.13427734375,0.017044798,0.5727285578846931
