time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/explained_variance,train/entropy_loss,train/clip_fraction,train/learning_rate,train/value_loss,train/approx_kl,train/n_updates,train/policy_gradient_loss,train/loss,train/clip_range
2002944,1,16.31,0.3436513599999999,189,10,0.1927744746208191,-3.3733251631259917,0.199267578125,0.0003,0.6621863350272179,0.017770909,9770,-0.047484615142457186,0.09183715283870697,0.2
2004992,1,15.95,0.7257160900000001,190,10,0.048277080059051514,-3.3428442418575286,0.1767578125,0.0003,0.8374502867460251,0.016954267,9780,-0.04484610821818933,0.10930952429771423,0.2
2007040,1,13.59,0.6722021899999998,187,10,0.13092488050460815,-3.2825472354888916,0.148193359375,0.0003,0.5465295508503913,0.016400918,9790,-0.038782667042687534,0.059291571378707886,0.2
2009088,1,15.61,0.87197677,188,10,0.013858377933502197,-3.32916316986084,0.154736328125,0.0003,0.7368840277194977,0.016765567,9800,-0.039929309277795255,0.0696951150894165,0.2
2011136,1,16.97,0.10194543999999998,188,10,-0.04603087902069092,-3.2505346655845644,0.18486328125,0.0003,0.5535942479968071,0.018889502,9810,-0.044767112680710854,0.0616418719291687,0.2
2013184,1,15.59,0.7714448899999998,188,10,0.0028075575828552246,-3.432414489984512,0.148974609375,0.0003,0.8583639353513718,0.017014384,9820,-0.042185537377372385,0.10343310236930847,0.2
2015232,1,15.61,0.10583530999999996,190,10,-0.01689589023590088,-3.3113233983516692,0.152197265625,0.0003,0.6034215867519379,0.015709247,9830,-0.037870617327280344,0.007225915789604187,0.2
2017280,1,16.56,0.24671764,186,10,0.11672335863113403,-3.326749789714813,0.1177734375,0.0003,0.9467416629195213,0.013967274,9840,-0.038197121070697906,0.1685289442539215,0.2
2019328,1,15.52,0.11903709000000001,191,10,0.04033869504928589,-3.3309977114200593,0.15263671875,0.0003,0.8838855713605881,0.015248185,9850,-0.044057022267952564,0.17882493138313293,0.2
2021376,1,15.75,0.9792201500000002,190,10,0.13328540325164795,-3.3603765964508057,0.130810546875,0.0003,0.9266679227352143,0.014289087,9860,-0.03939243337954394,0.15595969557762146,0.2
2023424,1,15.44,0.83843741,186,10,-0.029697299003601074,-3.3081777095794678,0.119091796875,0.0003,0.572393137216568,0.0134283025,9870,-0.03842463953187689,0.037313833832740784,0.2
2025472,1,16.06,0.06398554,189,10,0.0316428542137146,-3.301815152168274,0.17666015625,0.0003,0.4560269705951214,0.015705006,9880,-0.04359040868002921,-0.029738083481788635,0.2
2027520,1,17.13,0.32287508000000004,187,10,0.06018167734146118,-3.4281786561012266,0.154345703125,0.0003,1.0114760726690293,0.015740804,9890,-0.03789231905248016,0.20965854823589325,0.2
2029568,1,15.54,-0.68727534,188,10,0.11459863185882568,-3.405276334285736,0.17880859375,0.0003,0.6307484865188598,0.01883524,9900,-0.0472895598388277,0.026564687490463257,0.2
2031616,1,15.38,0.52951074,188,10,0.12988382577896118,-3.531353014707565,0.106005859375,0.0003,1.1081445187330246,0.013379127,9910,-0.029882468096911908,0.28510749340057373,0.2
2033664,1,14.96,0.85712778,188,10,0.1140667200088501,-3.359842759370804,0.166943359375,0.0003,0.7630791887640953,0.01822855,9920,-0.04341828016331419,0.12846463918685913,0.2
2035712,1,14.83,0.8017184300000001,189,10,0.0966418981552124,-3.2442086577415465,0.1443359375,0.0003,0.5609122380614281,0.0151168015,9930,-0.035938481928315016,0.0346682071685791,0.2
2037760,1,15.97,0.29599891,187,10,-0.09947359561920166,-3.4353590071201325,0.17998046875,0.0003,0.5284770108759403,0.017070875,9940,-0.041568065108731386,0.002684175968170166,0.2
2039808,1,13.12,-0.70272754,187,10,0.05148577690124512,-3.377148973941803,0.1529296875,0.0003,0.8547747865319252,0.018464122,9950,-0.04418346902821213,0.14239417016506195,0.2
2041856,1,14.15,-0.6743504300000001,191,10,0.08112788200378418,-3.421463829278946,0.125244140625,0.0003,1.3841685026884079,0.012125596,9960,-0.030302193318493664,0.34901875257492065,0.2
2043904,1,12.96,-0.8627416799999998,191,10,0.12195396423339844,-3.4108771085739136,0.153173828125,0.0003,1.1118164360523224,0.017757813,9970,-0.03972660726867616,0.29282522201538086,0.2
2045952,1,13.0,-0.7526184200000001,188,10,0.2244972586631775,-3.3787728786468505,0.1732421875,0.0003,1.3139392763376236,0.01554967,9980,-0.0395594424335286,0.3421424329280853,0.2
2048000,1,15.42,-0.32583975000000004,189,10,0.2182292342185974,-3.4406821966171264,0.13359375,0.0003,1.2656278997659682,0.013894081,9990,-0.03906191277783364,0.34746086597442627,0.2
2050048,1,13.77,-0.52804326,191,10,0.1419152021408081,-3.4496635854244233,0.155615234375,0.0003,0.9471162170171737,0.015043512,10000,-0.04036113703623414,0.17569328844547272,0.2
2052096,1,14.1,-0.58929302,175,11,0.11077052354812622,-3.443661332130432,0.149658203125,0.0003,1.2298155039548875,0.015120427,10010,-0.04134734638500959,0.30538836121559143,0.2
2054144,1,13.81,-0.5873829400000001,189,10,0.17140012979507446,-3.4373738527297975,0.145361328125,0.0003,1.1288878262042998,0.014767807,10020,-0.038347369595430794,0.2913753390312195,0.2
2056192,1,15.39,-0.83313046,188,10,0.18070071935653687,-3.409490406513214,0.140576171875,0.0003,1.0883563935756684,0.015413788,10030,-0.03903139739995822,0.2910407483577728,0.2
2058240,1,13.71,-0.6493107099999998,188,10,0.2007123827934265,-3.3896263420581816,0.15947265625,0.0003,1.1721827626228332,0.016385432,10040,-0.04242871308233589,0.29869234561920166,0.2
2060288,1,15.81,0.82387616,326,6,0.18660640716552734,-3.360811322927475,0.150341796875,0.0003,1.107343916594982,0.014986976,10050,-0.04561395444907248,0.25143593549728394,0.2
2062336,1,15.69,0.79696122,329,6,-0.07555949687957764,-3.298732304573059,0.137451171875,0.0003,0.45085472911596297,0.0154916085,10060,-0.03647250055801123,-0.049131765961647034,0.2
2064384,1,14.96,-0.21471528000000006,186,10,0.06594634056091309,-3.3903763771057127,0.19853515625,0.0003,0.385128540545702,0.020336382,10070,-0.047537601995281877,-0.051195964217185974,0.2
2066432,1,14.39,0.24540832999999995,191,10,0.09193718433380127,-3.444460892677307,0.133837890625,0.0003,1.0825581714510917,0.015352349,10080,-0.03826001633424312,0.25944584608078003,0.2
2068480,1,14.78,0.8197345199999999,190,10,0.018759965896606445,-3.199784606695175,0.13798828125,0.0003,0.97209652364254,0.014840165,10090,-0.03632167347241193,0.1892525553703308,0.2
2070528,1,15.11,0.4557808299999999,188,10,0.0005168318748474121,-3.2148339211940766,0.15302734375,0.0003,0.6129323333501816,0.015959308,10100,-0.03961347723379731,0.04126754403114319,0.2
2072576,1,14.9,0.30497069,187,10,0.1580846905708313,-3.2847274005413056,0.1751953125,0.0003,0.7169601052999497,0.016626913,10110,-0.03698008840437979,0.07398685812950134,0.2
2074624,1,14.43,-0.35983610000000005,187,10,0.16045409440994263,-3.317126029729843,0.158544921875,0.0003,0.756583160161972,0.016593616,10120,-0.0427911679726094,0.08593808114528656,0.2
2076672,1,15.39,0.023655669999999986,187,10,0.0969552993774414,-3.428637707233429,0.11689453125,0.0003,1.1662722408771515,0.0147301,10130,-0.036825551150832324,0.31428760290145874,0.2
2078720,1,14.49,-0.09917389999999998,187,10,0.021235942840576172,-3.429608291387558,0.11845703125,0.0003,1.0574869483709335,0.013800243,10140,-0.037378226488362996,0.2574501633644104,0.2
2080768,1,14.45,0.20082901,188,10,0.14786124229431152,-3.4251790761947634,0.131982421875,0.0003,0.9969735860824585,0.014530921,10150,-0.04222321867709979,0.21423973143100739,0.2
2082816,1,14.17,0.6194188500000001,183,11,0.1349247694015503,-3.148276352882385,0.15908203125,0.0003,0.7805035382509231,0.015877469,10160,-0.04024858523625881,0.16511434316635132,0.2
2084864,1,15.98,0.15879864999999996,191,10,0.04498291015625,-3.2117057919502257,0.153515625,0.0003,0.6137728147208691,0.014862563,10170,-0.036402469349559395,0.09462481737136841,0.2
2086912,1,13.3,0.28655161,189,10,0.008400261402130127,-3.316906952857971,0.138232421875,0.0003,0.8494079366326333,0.014538801,10180,-0.03811781294643879,0.17670129239559174,0.2
2088960,1,14.64,0.6008060199999999,187,10,-0.05122029781341553,-3.264500415325165,0.19375,0.0003,1.0156369805335999,0.016722897,10190,-0.045239253086037934,0.25644829869270325,0.2
2091008,1,14.53,0.80910299,190,10,0.06849110126495361,-3.233353924751282,0.148388671875,0.0003,0.6073403842747211,0.015433334,10200,-0.039029611134901644,0.06638878583908081,0.2
2093056,1,15.03,0.57408898,187,10,0.10653549432754517,-3.3135027945041657,0.18291015625,0.0003,0.6260505482554436,0.016382912,10210,-0.041651443007867786,0.05724114179611206,0.2
2095104,1,14.16,0.5417447699999999,187,10,0.11806023120880127,-3.2639309227466584,0.169580078125,0.0003,0.5920530632138252,0.015774213,10220,-0.04246351962210611,0.0371616929769516,0.2
2097152,1,14.98,0.5294321700000001,187,10,0.0961601734161377,-3.26552357673645,0.17138671875,0.0003,0.8332319736480713,0.019907255,10230,-0.04255844897124916,0.12764324247837067,0.2
2099200,1,14.71,0.43344821999999994,187,10,0.12075930833816528,-3.37479709982872,0.188720703125,0.0003,0.5906692333519459,0.018937796,10240,-0.0484735218109563,0.020608752965927124,0.2
2101248,1,15.18,0.4903692500000001,187,10,-0.08081305027008057,-3.3224754214286802,0.170068359375,0.0003,0.9506121724843979,0.017942585,10250,-0.040250463876873255,0.18592160940170288,0.2
2103296,1,14.54,0.47315431999999996,190,10,-0.00200045108795166,-3.419488048553467,0.195654296875,0.0003,0.7031354621052742,0.021021778,10260,-0.05104745766147971,0.08385567367076874,0.2
2105344,1,13.78,0.5573693499999999,186,10,0.059542298316955566,-3.36474449634552,0.160009765625,0.0003,0.9809094533324242,0.015402944,10270,-0.043126808619126676,0.17327788472175598,0.2
2107392,1,14.19,0.79770107,187,10,0.003879249095916748,-3.3141496598720552,0.174462890625,0.0003,0.8397352427244187,0.015785059,10280,-0.041048313200008124,0.13614462316036224,0.2
2109440,1,15.37,-0.29297734999999997,189,10,0.026248157024383545,-3.334878611564636,0.20078125,0.0003,0.46647410541772844,0.02035507,10290,-0.04888415661407634,-0.003746241331100464,0.2
2111488,1,14.57,0.7265122499999999,188,10,0.1379626989364624,-3.446086674928665,0.1267578125,0.0003,1.0890739858150482,0.013885111,10300,-0.0350161284673959,0.22578614950180054,0.2
2113536,1,15.7,-0.14911605,187,10,-0.028932571411132812,-3.3738208770751954,0.148779296875,0.0003,0.605526452511549,0.015840478,10310,-0.04226318460423499,0.0027725547552108765,0.2
2115584,1,14.23,0.7222098000000001,189,10,0.10474538803100586,-3.4473671197891234,0.136328125,0.0003,1.0752597600221634,0.015483781,10320,-0.03767972361529246,0.24829347431659698,0.2
2117632,1,14.91,-0.007807810000000019,191,10,-0.01564943790435791,-3.306169921159744,0.142333984375,0.0003,0.6383165255188942,0.015353214,10330,-0.03710815811064094,0.12208330631256104,0.2
2119680,1,12.57,0.39749760999999995,191,10,0.06076633930206299,-3.374936956167221,0.160205078125,0.0003,0.9670075178146362,0.016036851,10340,-0.04494563087937422,0.24065440893173218,0.2
2121728,1,14.17,0.24565597,186,10,0.08822250366210938,-3.2258981466293335,0.15673828125,0.0003,0.8682429879903794,0.015736043,10350,-0.041265487647615375,0.1816384345293045,0.2
2123776,1,11.86,0.5048032,187,10,0.13637560606002808,-3.3220516741275787,0.15859375,0.0003,0.8532278522849083,0.016959911,10360,-0.042020898673217746,0.13660824298858643,0.2
2125824,1,13.73,0.6683158,187,10,0.033016979694366455,-3.12732914686203,0.156884765625,0.0003,0.9709289982914925,0.014396235,10370,-0.03895765392808244,0.21709522604942322,0.2
2127872,1,12.19,0.33900906,186,10,-0.15103232860565186,-3.2617893695831297,0.131005859375,0.0003,0.8134797886013985,0.015554881,10380,-0.037195465818513185,0.1063365787267685,0.2
2129920,1,13.5,0.4891278099999999,190,10,0.009745299816131592,-3.1659221410751344,0.1576171875,0.0003,1.0616143628954888,0.016207552,10390,-0.04163480056449771,0.2864210605621338,0.2
2131968,1,10.61,-0.31968332000000005,187,10,0.03578150272369385,-3.2942387461662292,0.1693359375,0.0003,0.8067108988761902,0.016861467,10400,-0.041501061408780515,0.17224128544330597,0.2
2134016,1,13.37,0.6524305300000001,183,11,-0.058762192726135254,-3.1639747858047484,0.108984375,0.0003,1.7693419247865676,0.013890306,10410,-0.02502223025076091,0.5402489304542542,0.2
2136064,1,13.97,0.7131586899999999,190,10,-0.13969111442565918,-3.3854498982429506,0.17255859375,0.0003,0.6120460830628872,0.020311622,10420,-0.04609532114118338,0.04330262541770935,0.2
2138112,1,13.99,0.17374331,188,10,0.08483284711837769,-3.3763019144535065,0.19384765625,0.0003,0.6165767930448055,0.019966098,10430,-0.05130577639210969,0.03971658647060394,0.2
2140160,1,13.52,0.49128759,188,10,0.1744583249092102,-3.360311734676361,0.16796875,0.0003,0.9486672013998032,0.016504552,10440,-0.04028147957287729,0.1859675496816635,0.2
2142208,1,11.39,-0.5453932100000001,188,10,0.03559786081314087,-3.1984697580337524,0.166650390625,0.0003,0.7869987636804581,0.01590424,10450,-0.03945420177187771,0.13933762907981873,0.2
2144256,1,12.51,-0.6464116799999999,190,10,0.2655525803565979,-3.3598816215991976,0.11630859375,0.0003,1.4985511481761933,0.013065591,10460,-0.028218778688460587,0.4014599919319153,0.2
2146304,1,12.71,-0.53309648,188,10,0.35706478357315063,-3.432343637943268,0.164404296875,0.0003,1.0567120254039764,0.01656055,10470,-0.041122177895158527,0.20337146520614624,0.2
2148352,1,13.48,-1.0801209099999998,187,10,0.37680256366729736,-3.4349365413188933,0.12607421875,0.0003,1.0210215151309967,0.01533723,10480,-0.03786298790946603,0.1930900514125824,0.2
2150400,1,14.83,-0.7732627600000002,188,10,0.37054985761642456,-3.4803052306175233,0.19111328125,0.0003,1.0417925104498864,0.019138174,10490,-0.04683503210544586,0.21233616769313812,0.2
2152448,1,14.01,-0.8195275700000001,189,10,0.17845338582992554,-3.5049914538860323,0.157568359375,0.0003,1.2209528475999831,0.016999533,10500,-0.04261432692874223,0.3700423836708069,0.2
2154496,1,13.91,-0.8537097400000002,175,11,0.22924751043319702,-3.4425231158733367,0.15869140625,0.0003,1.1570539027452469,0.017396927,10510,-0.04478206231724471,0.24241328239440918,0.2
2156544,1,15.56,-0.49809591,188,10,0.3686695098876953,-3.399953079223633,0.164990234375,0.0003,1.0044180437922479,0.017148158,10520,-0.04548764813225716,0.20488624274730682,0.2
2158592,1,15.94,-0.10983233999999997,188,10,0.33257174491882324,-3.364203709363937,0.134228515625,0.0003,0.8743322938680649,0.015338598,10530,-0.0426467546261847,0.1695100963115692,0.2
2160640,1,16.27,-0.33278143000000004,191,10,0.19555139541625977,-3.4214947283267976,0.14541015625,0.0003,0.8339734196662902,0.016708106,10540,-0.04205314650607761,0.13297781348228455,0.2
2162688,1,15.7,0.8716106100000001,333,6,0.19209909439086914,-3.419630527496338,0.169580078125,0.0003,0.885122999548912,0.018103745,10550,-0.047121205111034216,0.11768078804016113,0.2
2164736,1,16.02,0.83779362,329,6,-0.08865690231323242,-3.1991757273674013,0.15087890625,0.0003,0.30345898643136027,0.016814431,10560,-0.04106868193484843,-0.09467235952615738,0.2
2166784,1,16.12,-0.07969264999999996,191,10,0.17782318592071533,-3.2588963985443113,0.216259765625,0.0003,0.3485345527529716,0.021145958,10570,-0.048009133664891124,-0.04073186218738556,0.2
2168832,1,14.17,-0.11492975000000002,188,10,0.18707925081253052,-3.374808615446091,0.1361328125,0.0003,0.8402926117181778,0.014521845,10580,-0.03932414586888626,0.13729709386825562,0.2
2170880,1,13.97,-0.10291972,189,10,0.13709431886672974,-3.206728160381317,0.1439453125,0.0003,1.1124562278389931,0.015208781,10590,-0.032245234376750885,0.2816340923309326,0.2
2172928,1,16.34,0.33301488999999995,189,10,0.26332712173461914,-3.1749699831008913,0.166796875,0.0003,0.9881877586245537,0.017485354,10600,-0.03964706608094275,0.25765693187713623,0.2
2174976,1,13.99,0.34662608,187,10,0.06234210729598999,-3.2589190006256104,0.1525390625,0.0003,0.8484426945447922,0.01619521,10610,-0.04115170568693429,0.14863348007202148,0.2
2177024,1,14.88,0.66933723,187,10,0.18454766273498535,-3.247231674194336,0.151953125,0.0003,0.8857889264822006,0.013881381,10620,-0.03837597258388996,0.165307879447937,0.2
2179072,1,15.97,0.44251303999999997,186,10,0.0007188320159912109,-3.125035083293915,0.16953125,0.0003,0.7446420237421989,0.016285453,10630,-0.04179602131480351,0.11523281037807465,0.2
2181120,1,15.17,0.53879259,187,10,0.05308109521865845,-3.1764129281044005,0.167529296875,0.0003,0.8204456642270088,0.01716869,10640,-0.043345982802566144,0.13375802338123322,0.2
2183168,1,15.02,0.7530015400000001,189,10,0.06424665451049805,-3.211004692316055,0.188720703125,0.0003,0.6938548743724823,0.019114455,10650,-0.04329268160508946,0.11558698117733002,0.2
2185216,1,14.92,0.6283978,187,10,-0.00022304058074951172,-3.1986555218696595,0.179638671875,0.0003,0.6306118801236152,0.018527802,10660,-0.040697225590702144,0.07270550727844238,0.2
2187264,1,16.05,0.5706362099999999,190,10,0.06293803453445435,-3.1053137242794038,0.18759765625,0.0003,0.6084214895963669,0.018758353,10670,-0.04264316791668534,0.06869679689407349,0.2
2189312,1,13.86,-0.11402891000000002,187,10,0.022478461265563965,-3.1916703462600706,0.145703125,0.0003,0.560538662225008,0.015846897,10680,-0.04056608863174915,0.02281227707862854,0.2
2191360,1,15.98,0.41043954000000005,187,10,0.25387609004974365,-3.154803693294525,0.13154296875,0.0003,1.0295492574572562,0.014775852,10690,-0.03398656074423343,0.2209405153989792,0.2
2193408,1,14.22,0.13039197000000002,187,10,0.15231221914291382,-3.2357130706310273,0.18662109375,0.0003,0.6532143652439117,0.019051716,10700,-0.04754941025748849,0.059654414653778076,0.2
2195456,1,15.01,0.33982256,187,10,0.2705950140953064,-3.2465959191322327,0.159423828125,0.0003,0.8263095185160637,0.016088039,10710,-0.03947747614001855,0.17849873006343842,0.2
2197504,1,14.0,0.7604484499999999,188,10,0.23763269186019897,-3.105872082710266,0.1626953125,0.0003,0.7629933044314384,0.018687727,10720,-0.04267254705773667,0.0769389271736145,0.2
2199552,1,14.91,0.51799991,187,10,0.1732054352760315,-3.167742055654526,0.168017578125,0.0003,0.6128803133964539,0.015406504,10730,-0.04333092942833901,0.04481358826160431,0.2
2201600,1,14.47,0.22970007000000006,187,10,0.13281571865081787,-3.2055189192295073,0.173388671875,0.0003,0.5873064719140529,0.017415106,10740,-0.04366592650767416,0.04157474637031555,0.2
2203648,1,13.63,0.33549018,187,10,0.24778956174850464,-3.1771031081676484,0.17431640625,0.0003,0.8220428824424744,0.01921713,10750,-0.04021210933569819,0.13654616475105286,0.2
2205696,1,15.76,0.06415729000000002,185,11,0.29631227254867554,-3.217150938510895,0.1703125,0.0003,0.7525988653302192,0.015953653,10760,-0.03746380547527224,0.11709561944007874,0.2
2207744,1,14.42,0.39404245000000004,188,10,0.12056976556777954,-3.290827012062073,0.147021484375,0.0003,0.9301629394292832,0.016307881,10770,-0.036702105647418645,0.1618061065673828,0.2
2209792,1,13.25,0.12132644,187,10,0.14307242631912231,-3.202955961227417,0.17509765625,0.0003,0.803922688961029,0.016829232,10780,-0.042782727349549535,0.12599530816078186,0.2
